Video Id,Segment-Level Label,Segment Timestamp
bit_utmoP2A8EB81,"[[1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]","[['0.00', '9.00'], ['9.00', '19.00'], ['19.00', '26.00'], ['26.00', '36.00'], ['36.00', '43.00'], ['43.00', '52.00'], ['52.00', '62.00'], ['62.00', '72.00'], ['72.00', '81.00'], ['81.00', '91.00'], ['91.00', '101.00'], ['101.00', '111.00'], ['111.00', '120.00'], ['120.00', '130.00'], ['130.00', '140.00'], ['140.00', '149.00'], ['149.00', '158.00'], ['158.00', '167.00'], ['167.00', '177.00'], ['177.00', '186.00'], ['186.00', '196.00'], ['196.00', '205.00'], ['205.00', '215.00'], ['215.00', '225.00'], ['225.00', '223.91']]"
bit_uzQEXfhI9JGg,"[[0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0], [0, 1, 1, 0, 0, 0]]","[['0.00', '4.32'], ['4.32', '14.12'], ['14.12', '20.36'], ['20.36', '28.40'], ['28.40', '35.52'], ['35.52', '44.76'], ['44.76', '51.60'], ['51.60', '59.20'], ['59.20', '68.56'], ['68.56', '77.96'], ['77.96', '84.44'], ['84.44', '86.44'], ['86.44', '95.56'], ['95.56', '100.28'], ['100.28', '113.00'], ['113.00', '121.48'], ['121.48', '130.28'], ['130.28', '136.60'], ['136.60', '145.00'], ['145.00', '152.68'], ['152.68', '162.68'], ['162.68', '172.36'], ['172.36', '176.52'], ['176.52', '187.32']]"
bit_vCoe2gtskpb5,"[[1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0]]","[['0.00', '10.00'], ['10.00', '19.68'], ['19.68', '28.72'], ['28.72', '36.28'], ['36.28', '44.84'], ['44.84', '54.20'], ['54.20', '62.16'], ['62.16', '70.28'], ['70.28', '79.24'], ['79.24', '87.12'], ['87.12', '96.44'], ['96.44', '102.40'], ['102.40', '111.00'], ['111.00', '120.68'], ['120.68', '128.12'], ['128.12', '136.32'], ['136.32', '145.44'], ['145.44', '153.80'], ['153.80', '163.40'], ['163.40', '171.44'], ['171.44', '180.64'], ['180.64', '184.62']]"
bit_vDCZWQyEiO0f,"[[1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 1], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 1, 0], [0, 1, 0, 0, 1, 0]]","[['0.00', '1.00'], ['1.00', '10.68'], ['10.68', '15.84'], ['15.84', '23.84'], ['23.84', '42.70'], ['42.70', '52.34'], ['52.34', '59.42'], ['59.42', '66.98'], ['66.98', '74.58'], ['74.58', '77.50'], ['77.50', '101.50'], ['101.50', '107.50'], ['107.50', '109.50'], ['109.50', '120.22'], ['120.22', '127.74'], ['127.74', '133.74'], ['133.74', '143.02'], ['143.02', '149.82'], ['149.82', '159.02'], ['159.02', '161.98'], ['161.98', '170.98'], ['170.98', '177.92'], ['177.92', '183.40'], ['183.40', '190.44'], ['190.44', '195.48'], ['195.48', '207.08']]"
bit_vF6itRB8Pi9J,"[[1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]","[['0.00', '8.56'], ['8.56', '14.68'], ['14.68', '27.30'], ['27.30', '29.56'], ['29.56', '43.84'], ['43.84', '46.24'], ['46.24', '61.28'], ['61.28', '62.40'], ['62.40', '73.64'], ['73.64', '83.04'], ['83.04', '95.10'], ['95.10', '99.40'], ['99.40', '109.08'], ['109.08', '109.68'], ['109.68', '122.98'], ['122.98', '130.18'], ['130.18', '135.40'], ['135.40', '142.28'], ['142.28', '150.12'], ['150.12', '157.16'], ['157.16', '169.16'], ['169.16', '173.64'], ['173.64', '180.62'], ['180.62', '189.84'], ['189.84', '195.50'], ['195.50', '201.08'], ['201.08', '207.92'], ['207.92', '214.08'], ['214.08', '219.06'], ['219.06', '227.44'], ['227.44', '234.80'], ['234.80', '237.04']]"
bit_vLPjXvUnnv4F,"[[1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]","[['0.00', '9.56'], ['9.56', '19.36'], ['19.36', '24.70'], ['24.70', '33.32'], ['33.32', '39.08'], ['39.08', '44.00'], ['44.00', '50.36'], ['50.36', '60.28'], ['60.28', '67.88'], ['67.88', '76.48'], ['76.48', '83.00'], ['83.00', '89.80'], ['89.80', '99.84'], ['99.84', '105.88'], ['105.88', '115.60'], ['115.60', '120.60'], ['120.60', '130.16'], ['130.16', '135.14'], ['135.14', '140.82'], ['140.82', '147.16'], ['147.16', '156.62'], ['156.62', '162.44'], ['162.44', '169.52'], ['169.52', '180.07']]"
bit_vON1xVj4Ca77,"[[1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0]]","[['0.00', '10.00'], ['10.00', '30.00'], ['30.00', '40.00'], ['40.00', '50.00'], ['50.00', '60.00'], ['60.00', '70.00'], ['70.00', '74.00'], ['74.00', '84.00'], ['84.00', '94.00'], ['94.00', '104.00'], ['104.00', '114.00'], ['114.00', '124.00'], ['124.00', '134.00'], ['134.00', '144.00'], ['144.00', '154.00'], ['154.00', '164.00'], ['164.00', '174.00'], ['174.00', '180.00'], ['180.00', '190.00'], ['190.00', '200.00'], ['200.00', '206.17']]"
bit_vWHHWnHm16wY,"[[1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 1, 0], [0, 1, 0, 0, 1, 0], [0, 1, 0, 0, 1, 0], [0, 1, 0, 0, 1, 0], [0, 1, 0, 0, 1, 0], [0, 1, 0, 0, 1, 0], [0, 1, 0, 0, 1, 0], [0, 1, 0, 0, 0, 0]]","[['0.00', '9.96'], ['9.96', '12.96'], ['12.96', '23.28'], ['23.28', '32.16'], ['32.16', '42.40'], ['42.40', '43.40'], ['43.40', '60.00'], ['60.00', '61.00'], ['61.00', '120.00'], ['120.00', '123.00'], ['123.00', '150.00'], ['150.00', '172.00'], ['172.00', '180.00'], ['180.00', '182.00'], ['182.00', '210.00'], ['210.00', '215.60']]"
bit_vecP7hG0DXgB,"[[1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 1, 0, 0], [0, 0, 1, 1, 0, 0], [0, 0, 1, 1, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 1, 0, 0], [0, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0], [0, 1, 1, 0, 0, 0]]","[['0.00', '1.00'], ['1.00', '11.28'], ['11.28', '12.28'], ['12.28', '21.48'], ['21.48', '31.00'], ['31.00', '38.44'], ['38.44', '39.44'], ['39.44', '48.64'], ['48.64', '56.64'], ['56.64', '57.64'], ['57.64', '70.88'], ['70.88', '71.88'], ['71.88', '81.60'], ['81.60', '82.60'], ['82.60', '96.96'], ['96.96', '106.04'], ['106.04', '107.04'], ['107.04', '117.52'], ['117.52', '118.52'], ['118.52', '127.88'], ['127.88', '136.28'], ['136.28', '141.38'], ['141.38', '142.38'], ['142.38', '152.92'], ['152.92', '153.92'], ['153.92', '166.64'], ['166.64', '175.76'], ['175.76', '176.76'], ['176.76', '189.80'], ['189.80', '196.04'], ['196.04', '197.04'], ['197.04', '208.68'], ['208.68', '215.52'], ['215.52', '216.52'], ['216.52', '226.20'], ['226.20', '235.08'], ['235.08', '241.67']]"
bit_vf72effj3d4d,"[[1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]","[['0.00', '7.24'], ['7.24', '14.40'], ['14.40', '23.48'], ['23.48', '27.84'], ['27.84', '33.40'], ['33.40', '42.32'], ['42.32', '45.40'], ['45.40', '54.68'], ['54.68', '60.56'], ['60.56', '69.72'], ['69.72', '77.76'], ['77.76', '83.76'], ['83.76', '93.28'], ['93.28', '101.80'], ['101.80', '110.12'], ['110.12', '119.80'], ['119.80', '128.64'], ['128.64', '136.48'], ['136.48', '141.28'], ['141.28', '146.72'], ['146.72', '155.72'], ['155.72', '163.60'], ['163.60', '173.16'], ['173.16', '177.32'], ['177.32', '184.60'], ['184.60', '194.16'], ['194.16', '202.72'], ['202.72', '208.20'], ['208.20', '214.52'], ['214.52', '222.84'], ['222.84', '230.04'], ['230.04', '237.80'], ['237.80', '238.80'], ['238.80', '248.20'], ['248.20', '258.20'], ['258.20', '264.20'], ['264.20', '270.20'], ['270.20', '251.84']]"
bit_vhvrq4KL4Qzv,"[[0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0], [0, 1, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0], [0, 1, 1, 0, 0, 0], [0, 1, 1, 0, 1, 0], [0, 1, 1, 0, 1, 0], [0, 1, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0]]","[['0.00', '9.20'], ['9.20', '19.20'], ['19.20', '25.40'], ['25.40', '33.42'], ['33.42', '42.82'], ['42.82', '52.34'], ['52.34', '61.70'], ['61.70', '63.70'], ['63.70', '82.62'], ['82.62', '92.58'], ['92.58', '100.94'], ['100.94', '110.06'], ['110.06', '113.06'], ['113.06', '143.22'], ['143.22', '149.62'], ['149.62', '155.62'], ['155.62', '164.62'], ['164.62', '174.62'], ['174.62', '177.62'], ['177.62', '187.62'], ['187.62', '190.62'], ['190.62', '193.62'], ['193.62', '203.62'], ['203.62', '211.62'], ['211.62', '221.62'], ['221.62', '233.62'], ['233.62', '234.62'], ['234.62', '236.59']]"
bit_vlUgDVwDKNCX,"[[1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0]]","[['0.00', '7.24'], ['7.24', '16.88'], ['16.88', '23.44'], ['23.44', '28.36'], ['28.36', '33.76'], ['33.76', '39.08'], ['39.08', '44.64'], ['44.64', '49.86'], ['49.86', '55.48'], ['55.48', '59.88'], ['59.88', '181.20']]"
bit_wXgeo6nAc249,"[[1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]","[['0.00', '9.62'], ['9.62', '15.96'], ['15.96', '24.20'], ['24.20', '32.76'], ['32.76', '41.16'], ['41.16', '50.08'], ['50.08', '59.40'], ['59.40', '69.40'], ['69.40', '76.32'], ['76.32', '84.44'], ['84.44', '92.12'], ['92.12', '101.56'], ['101.56', '106.80'], ['106.80', '115.48'], ['115.48', '124.88'], ['124.88', '134.48'], ['134.48', '142.60'], ['142.60', '152.04'], ['152.04', '159.40'], ['159.40', '169.16'], ['169.16', '179.16'], ['179.16', '189.16'], ['189.16', '198.16'], ['198.16', '207.16'], ['207.16', '216.16'], ['216.16', '225.83']]"
bit_wghiu97Htlj6,"[[1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]","[['0.00', '5.04'], ['5.04', '10.16'], ['10.16', '16.00'], ['16.00', '22.68'], ['22.68', '33.68'], ['33.68', '37.72'], ['37.72', '45.60'], ['45.60', '51.68'], ['51.68', '58.68'], ['58.68', '64.08'], ['64.08', '72.00'], ['72.00', '79.72'], ['79.72', '86.52'], ['86.52', '94.44'], ['94.44', '102.16'], ['102.16', '110.08'], ['110.08', '120.40'], ['120.40', '127.68'], ['127.68', '133.46'], ['133.46', '138.90'], ['138.90', '146.08'], ['146.08', '152.72'], ['152.72', '158.72'], ['158.72', '168.24'], ['168.24', '175.52'], ['175.52', '182.92']]"
bit_x1pEUxUAjXeU,"[[1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]","[['0.00', '8.00'], ['8.00', '16.80'], ['16.80', '23.56'], ['23.56', '31.96'], ['31.96', '40.52'], ['40.52', '47.88'], ['47.88', '56.28'], ['56.28', '65.48'], ['65.48', '72.76'], ['72.76', '82.76'], ['82.76', '89.80'], ['89.80', '99.08'], ['99.08', '104.76'], ['104.76', '110.36'], ['110.36', '120.44'], ['120.44', '127.88'], ['127.88', '135.32'], ['135.32', '143.08'], ['143.08', '147.00'], ['147.00', '155.16'], ['155.16', '163.72'], ['163.72', '173.56'], ['173.56', '181.96'], ['181.96', '190.36'], ['190.36', '199.24'], ['199.24', '208.36'], ['208.36', '217.96'], ['217.96', '222.96'], ['222.96', '231.00'], ['231.00', '246.20'], ['246.20', '240.65']]"
bit_xKSJF6iNYyde,"[[1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]","[['0.00', '7.00'], ['7.00', '189.49']]"
bit_xbIoWrCvVGmR,"[[0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 1, 0, 1, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]","[['0.00', '4.74'], ['4.74', '10.28'], ['10.28', '15.08'], ['15.08', '24.08'], ['24.08', '25.92'], ['25.92', '34.92'], ['34.92', '43.92'], ['43.92', '52.92'], ['52.92', '54.92'], ['54.92', '76.92'], ['76.92', '99.92'], ['99.92', '106.92'], ['106.92', '111.68'], ['111.68', '113.68'], ['113.68', '136.92'], ['136.92', '157.52'], ['157.52', '175.52'], ['175.52', '193.36'], ['193.36', '223.36'], ['223.36', '225.36'], ['225.36', '225.37']]"
bit_xdGeIzB0V0ov,"[[0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 1, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 1, 0, 0], [0, 0, 1, 1, 0, 0]]","[['0.00', '8.00'], ['8.00', '15.00'], ['15.00', '20.00'], ['20.00', '31.00'], ['31.00', '40.00'], ['40.00', '43.00'], ['43.00', '56.00'], ['56.00', '63.00'], ['63.00', '67.00'], ['67.00', '79.00'], ['79.00', '92.00'], ['92.00', '93.00'], ['93.00', '101.00'], ['101.00', '119.00'], ['119.00', '127.00'], ['127.00', '131.00'], ['131.00', '151.00'], ['151.00', '161.00'], ['161.00', '162.00'], ['162.00', '185.00'], ['185.00', '194.00'], ['194.00', '201.00'], ['201.00', '246.78']]"
